Rk,Att,Live-Pass,Dead-Pass,FK-Pass,TB-Pass,Sw-Pass,Crs-Pass,TI-Pass,CK-Pass,In-Corn,Out-Corn,Str-Corn,Cmp-Outc,Off-Outc,Blocks-Outc
2093,41,29,12,3,0,0,0,0,0,0,0,0,20,0,0
2094,248,232,12,5,4,4,7,2,4,1,3,0,181,4,9
2095,383,328,50,20,4,5,45,3,20,8,9,0,274,5,6
2096,389,301,83,17,4,7,67,2,54,25,16,0,277,5,4
2097,774,630,141,31,0,12,2,106,0,0,0,0,593,3,10
2098,135,99,35,9,0,1,0,0,0,0,0,0,111,1,0
2099,1510,1307,196,6,2,17,150,189,1,0,1,0,1079,7,51
2100,,,,,,,0,,,,,,,,
2101,147,131,15,6,0,0,22,4,5,4,1,0,112,1,1
2102,749,592,153,8,1,3,69,142,3,0,2,0,478,4,38
2103,1454,1373,80,60,5,12,4,20,0,0,0,0,1221,1,18
2104,10,8,2,0,0,0,0,2,0,0,0,0,7,0,0
2105,207,149,58,9,0,0,0,0,0,0,0,0,159,0,0
2106,880,853,22,17,1,1,10,1,0,0,0,0,718,5,30
2107,162,154,8,0,0,3,3,0,0,0,0,0,114,0,6
2108,137,131,5,0,0,0,3,0,0,0,0,0,83,1,5
2109,456,305,148,28,0,0,0,0,0,0,0,0,352,3,0
2110,953,927,23,20,1,3,1,3,0,0,0,0,787,3,5
2111,338,332,5,3,1,2,5,2,0,0,0,0,266,1,10
2112,426,411,14,3,6,4,5,9,1,0,0,0,305,1,17
2113,267,217,49,6,2,3,13,43,0,0,0,0,193,1,3
2114,1032,981,47,43,0,6,1,4,0,0,0,0,898,4,3
2115,658,541,112,4,0,0,37,108,0,0,0,0,508,5,23
2116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2117,332,291,40,5,2,2,35,4,24,23,0,0,248,1,7
2118,7,6,1,0,0,0,1,0,0,0,0,0,6,0,1
2119,971,923,46,37,1,8,16,5,4,4,0,0,786,2,12
2120,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2121,4,3,1,0,0,0,0,1,0,0,0,0,3,0,0
2122,158,138,18,0,0,0,5,0,0,0,0,0,126,2,4
2123,82,76,4,0,0,1,3,0,0,0,0,0,50,2,2
2124,101,98,3,2,0,0,3,1,0,0,0,0,75,0,3
2125,141,107,34,0,0,6,8,34,0,0,0,0,95,0,4
2126,56,53,3,0,0,0,1,2,0,0,0,0,29,0,0
2127,43,41,2,0,0,0,0,0,0,0,0,0,30,0,1
2128,1147,739,401,134,1,8,0,0,0,0,0,0,608,7,0
2129,25,22,3,0,0,0,3,2,1,0,0,0,17,0,0
2130,1158,1108,46,35,0,10,3,7,0,0,0,0,902,4,6
2131,1428,1130,296,17,1,6,38,279,0,0,0,0,1198,2,34
2132,348,266,79,2,1,3,14,77,0,0,0,0,242,3,14
2133,586,580,3,2,1,4,5,1,0,0,0,0,455,3,15
2134,636,608,25,0,4,1,28,5,0,0,0,0,381,3,24
2135,66,63,2,2,0,1,0,0,0,0,0,0,57,1,2
2136,1647,1391,248,46,0,8,21,202,0,0,0,0,1218,8,16
2137,530,523,5,1,1,2,15,1,1,0,0,0,409,2,25
2138,11,10,1,0,0,0,0,0,0,0,0,0,10,0,0
2139,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2140,1688,1625,57,47,2,27,0,5,0,0,0,0,1514,6,7
2141,420,410,9,1,0,3,17,3,2,2,0,0,322,1,9
2142,941,624,317,68,0,2,123,187,62,31,27,0,650,0,23
2143,771,724,41,7,20,7,31,5,4,2,1,0,561,6,32
2144,1174,1157,14,12,0,9,16,1,0,0,0,0,918,3,26
2145,637,598,38,3,8,9,50,10,18,2,11,2,449,1,24
2146,53,51,2,0,0,0,7,1,1,0,0,0,39,0,1
2147,893,874,16,13,8,26,12,1,1,0,0,0,736,3,19
2148,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0
2149,776,689,80,15,0,9,108,18,47,32,5,0,542,7,22
2150,174,137,37,3,0,0,0,0,0,0,0,0,149,0,0
2151,489,448,38,0,3,0,7,0,0,0,0,0,259,3,18
2152,164,156,8,0,1,2,6,1,0,0,0,0,123,0,6
2153,635,622,12,10,0,3,0,1,0,0,0,0,545,1,4
2154,374,351,19,4,0,2,8,2,0,0,0,0,267,4,10
2155,1088,655,421,138,0,3,0,0,0,0,0,0,556,12,0
2156,323,292,27,9,0,2,40,3,15,9,5,0,181,4,16
2157,486,462,22,2,3,0,35,9,7,2,1,0,353,2,18
2158,1416,1329,77,43,1,8,11,32,0,0,0,0,1134,10,21
2159,364,343,21,17,0,1,0,1,0,0,0,0,304,0,2
2160,324,307,17,0,5,2,9,6,0,0,0,0,212,0,23
2161,484,323,161,50,0,2,0,0,0,0,0,0,346,0,0
2162,86,81,4,0,0,0,5,0,0,0,0,0,48,1,1
2163,53,51,0,0,2,0,2,0,0,0,0,0,46,2,0
2164,588,562,21,4,4,5,45,13,3,0,0,0,430,5,19
2165,11,11,0,0,0,0,0,0,0,0,0,0,9,0,0
2166,156,139,17,1,0,2,2,0,0,0,0,0,104,0,5
2167,1401,1327,68,42,5,25,49,2,24,14,10,0,1176,6,16
2168,600,522,75,18,2,6,76,1,37,10,24,0,398,3,16
2169,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
2170,665,661,3,2,1,2,7,1,0,0,0,0,518,1,11
2171,25,16,9,1,0,0,0,0,0,0,0,0,20,0,0
2172,949,895,50,14,1,4,6,5,0,0,0,0,713,4,31
2173,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
2174,1199,837,349,120,1,5,0,0,0,0,0,0,736,13,0
2175,638,619,17,1,4,5,18,9,0,0,0,0,520,2,15
2176,269,212,56,5,0,0,15,51,0,0,0,0,209,1,9
2177,690,651,36,2,3,5,42,31,2,0,0,0,482,3,29
2178,453,443,9,6,0,2,1,1,1,0,0,0,418,1,5
2179,540,444,95,0,2,2,13,2,0,0,0,0,399,1,22
2180,239,214,24,24,0,2,5,0,0,0,0,0,208,1,3
2181,464,445,17,0,2,0,14,11,0,0,0,0,362,2,20
2182,22,17,5,1,0,0,1,1,0,0,0,0,15,0,1
2183,292,264,25,3,0,2,21,6,0,0,0,0,195,3,13
2184,24,23,1,1,1,0,0,0,0,0,0,0,20,0,0
2185,163,142,19,1,1,3,23,6,12,8,3,0,109,2,11
2186,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
2187,466,426,36,0,3,16,21,1,0,0,0,0,320,4,15
2188,972,739,228,5,1,6,72,223,0,0,0,0,663,5,27
2189,48,35,13,5,2,0,10,1,4,2,2,0,29,0,0
2190,3,3,0,0,1,0,0,0,0,0,0,0,2,0,0
2191,1053,1025,27,18,0,3,25,9,0,0,0,0,862,1,23
2192,506,494,11,8,0,15,5,1,0,0,0,0,370,1,7
2193,460,451,9,5,0,4,5,1,0,0,0,0,384,0,14
2194,10,10,0,0,0,0,0,0,0,0,0,0,9,0,0
2195,520,492,28,26,0,4,4,0,0,0,0,0,428,0,7
2196,23,19,4,0,0,1,0,0,0,0,0,0,19,0,0
2197,330,291,39,3,0,0,7,35,0,0,0,0,268,0,4
2198,100,64,36,8,0,0,0,0,0,0,0,0,55,0,0
2199,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
2200,677,645,29,16,2,2,21,1,11,5,5,0,582,3,9
2201,188,184,4,1,0,1,1,2,1,1,0,0,169,0,2
2202,624,591,31,30,0,7,1,1,0,0,0,0,532,2,5
2203,10,9,1,0,0,0,0,0,0,0,0,0,6,0,1
2204,1266,860,400,115,1,0,0,0,0,0,0,0,898,6,2
2205,26,24,2,2,0,0,2,0,0,0,0,0,22,0,2
2206,1660,1501,155,85,5,50,83,17,52,3,39,1,1380,4,34
2207,41,31,10,6,0,0,0,0,0,0,0,0,30,0,0
2208,134,113,21,0,0,0,5,21,0,0,0,0,97,0,4
2209,525,504,19,15,0,13,1,4,0,0,0,0,443,2,3
2210,389,357,31,3,1,2,39,7,5,4,0,0,280,1,13
2211,457,416,39,9,1,2,5,30,0,0,0,0,305,2,6
2212,829,808,20,17,0,19,0,2,0,0,0,0,776,1,2
2213,1178,913,261,78,0,4,0,2,0,0,0,0,795,4,4
2214,66,64,2,2,0,0,0,0,0,0,0,0,59,0,0
2215,1045,1030,13,7,3,1,26,3,0,0,0,0,889,2,22
2216,993,789,199,27,0,1,66,171,1,0,1,0,698,5,32
2217,198,188,10,9,0,1,0,0,0,0,0,0,182,0,0
2218,1301,1111,188,46,16,20,162,63,76,52,14,0,824,2,38
2219,265,259,6,5,2,0,1,1,0,0,0,0,215,0,7
2220,583,568,14,2,0,3,38,7,4,0,2,0,428,1,26
2221,424,406,14,2,0,1,22,5,0,0,0,0,304,4,10
2222,602,521,78,23,3,6,128,12,43,22,15,0,363,3,15
2223,1045,958,81,19,10,15,63,5,38,17,14,0,814,6,30
2224,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2225,2003,1550,448,45,1,9,311,294,109,50,40,0,1463,5,50
2226,4,2,2,0,0,0,0,0,0,0,0,0,2,0,0
2227,1085,798,280,78,0,3,0,0,0,0,0,0,737,7,3
2228,299,291,6,0,1,4,28,4,0,0,0,0,182,2,12
2229,879,688,185,7,0,3,37,178,0,0,0,0,622,6,28
2230,11,11,0,0,0,0,0,0,0,0,0,0,6,0,0
2231,735,699,34,1,7,4,60,3,13,5,7,0,510,2,18
2232,994,831,159,14,1,10,84,135,10,6,1,0,750,4,22
2233,646,362,279,91,0,2,0,0,0,0,0,0,412,5,0
2234,528,398,130,30,0,1,0,1,0,0,0,0,433,0,0
2235,167,155,10,4,3,1,1,3,2,1,0,0,139,2,4
2236,83,81,1,0,0,0,0,1,0,0,0,0,62,1,3
2237,777,732,43,6,1,1,6,37,0,0,0,0,693,2,4
2238,1259,904,352,111,0,2,0,0,0,0,0,0,949,3,0
2239,22,19,3,1,0,0,1,2,0,0,0,0,14,0,0
2240,12,11,1,1,0,0,0,0,0,0,0,0,10,0,0
2241,1242,1172,62,39,12,4,40,4,8,4,1,0,1003,8,28
2242,799,738,54,24,4,6,41,5,15,7,2,0,520,7,25
2243,248,215,32,15,0,1,20,3,14,9,3,0,197,1,6
2244,2,1,1,0,0,0,0,1,0,0,0,0,2,0,0
2245,432,417,14,4,1,5,16,3,7,5,0,0,368,1,2
2246,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
2247,657,588,67,20,0,8,43,10,22,10,7,1,510,2,22
2248,395,374,21,17,1,0,0,1,0,0,0,0,367,0,5
2249,932,888,42,40,1,7,6,2,0,0,0,0,832,2,10
2250,2197,2169,21,14,1,31,30,7,0,0,0,0,1986,7,25
2251,984,956,28,22,1,2,0,4,0,0,0,0,829,0,7
2252,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
2253,361,300,61,12,0,1,8,49,0,0,0,0,312,0,9
2254,27,27,0,0,0,0,0,0,0,0,0,0,21,0,1
2255,568,556,8,1,3,3,38,2,0,0,0,0,339,4,29
2256,527,485,40,13,4,6,57,14,12,3,8,0,345,2,22
2257,1133,889,237,25,0,3,57,211,1,0,1,0,849,7,32
2258,360,221,139,49,0,1,0,0,0,0,0,0,245,0,0
2259,7,6,1,1,0,0,0,0,0,0,0,0,5,0,0
2260,56,51,5,2,0,1,2,1,2,0,0,2,47,0,1
2261,1605,1217,379,136,0,29,0,0,0,0,0,0,1003,9,0
2262,89,84,4,3,0,3,1,1,0,0,0,0,73,1,0
2263,576,563,11,9,4,5,5,1,0,0,0,0,480,2,10
2264,932,853,72,30,5,0,170,17,25,8,14,0,560,7,52
2265,675,630,44,3,1,5,48,34,0,0,0,0,465,1,30
2266,1055,826,224,24,5,13,61,200,0,0,0,0,784,5,25
2267,714,528,183,32,0,8,104,103,48,29,17,1,510,3,6
2268,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2269,1048,1012,34,32,0,5,6,2,0,0,0,0,832,2,10
2270,257,240,17,7,0,0,9,10,0,0,0,0,230,0,3
2271,863,664,197,9,1,4,29,186,2,0,0,0,579,2,15
2272,5,5,0,0,0,0,0,0,0,0,0,0,4,0,1
2273,300,283,16,2,1,1,14,5,0,0,0,0,214,1,11
2274,2350,1986,356,56,3,10,195,219,81,8,68,0,1885,8,34
2275,289,280,9,4,4,2,5,1,4,0,4,0,252,0,4
2276,383,338,40,17,3,15,36,4,17,8,4,0,259,5,12
2277,16,16,0,0,0,0,0,0,0,0,0,0,11,0,0
2278,1158,1087,66,66,0,22,1,0,0,0,0,0,949,5,12
2279,914,889,23,12,0,6,6,11,0,0,0,0,772,2,11
2280,414,401,12,9,1,1,3,3,0,0,0,0,336,1,7
2281,35,35,0,0,0,0,0,0,0,0,0,0,29,0,0
2282,2887,2837,44,37,4,25,9,7,0,0,0,0,2640,6,16
2283,914,861,51,10,9,12,29,11,9,1,3,0,682,2,25
2284,415,410,5,2,5,2,10,2,1,0,0,0,337,0,10
2285,223,199,23,1,1,1,10,3,4,3,0,0,157,1,10
2286,229,172,56,7,0,1,10,48,1,1,0,0,162,1,5
2287,263,251,11,0,2,2,10,1,0,0,0,0,187,1,13
2288,429,385,43,25,2,9,43,4,14,7,6,0,316,1,9
2289,214,197,16,3,1,5,15,1,12,1,7,0,168,1,6
2290,951,884,65,23,11,8,55,8,26,12,3,0,716,2,31
2291,1458,1404,53,50,3,21,4,3,0,0,0,0,1245,1,25
2292,313,307,3,0,1,1,7,1,0,0,0,0,185,3,10
2293,1469,1374,86,31,1,22,65,8,46,28,17,0,1247,9,22
2294,682,635,41,3,1,1,41,9,27,5,10,0,555,6,18
2295,358,332,25,0,0,0,35,25,0,0,0,0,230,1,16
2296,152,141,11,8,0,1,3,2,1,1,0,0,122,0,3
2297,1131,967,161,24,0,11,82,117,20,0,19,0,921,3,20
2298,999,947,51,34,1,1,1,2,0,0,0,0,893,1,5
2299,796,726,63,47,0,2,1,1,0,0,0,0,612,7,6
2300,67,45,22,6,0,0,0,0,0,0,0,0,47,0,0
2301,1325,1281,43,35,2,13,0,8,0,0,0,0,1149,1,14
2302,34,30,4,1,0,0,0,0,0,0,0,0,28,0,2
2303,37,33,4,1,0,0,1,1,2,0,0,0,35,0,0
2304,586,397,188,46,0,0,0,0,0,0,0,0,415,1,0
2305,1691,1657,29,29,7,20,13,0,0,0,0,0,1377,5,23
2306,904,866,35,3,2,3,15,7,0,0,0,0,726,3,25
2307,13,13,0,0,0,0,0,0,0,0,0,0,8,0,2
2308,193,190,3,0,0,0,6,1,0,0,0,0,117,0,9
2309,1950,1783,163,34,5,11,7,127,0,0,0,0,1753,4,26
2310,1690,1615,72,50,0,32,7,22,0,0,0,0,1434,3,21
2311,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2312,1737,1695,36,29,0,6,15,7,0,0,0,0,1522,6,17
2313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2314,340,225,113,18,4,5,24,87,8,5,3,0,227,2,11
2315,16,11,5,1,0,0,0,0,0,0,0,0,12,0,0
2316,54,43,11,2,0,0,5,9,0,0,0,0,40,0,4
2317,918,749,162,7,0,4,50,155,0,0,0,0,675,7,19
2318,977,822,152,75,3,11,110,9,68,26,32,0,762,3,11
2319,72,68,2,0,1,0,4,0,2,2,0,0,48,2,4
2320,2015,1906,107,61,0,15,0,5,0,0,0,0,1835,2,4
2321,110,91,19,3,0,0,1,16,0,0,0,0,84,0,2
2322,69,55,14,0,1,1,9,14,0,0,0,0,45,0,2
2323,33,17,16,2,0,0,0,0,0,0,0,0,22,0,0
2324,2534,2462,63,50,7,34,15,13,0,0,0,0,2217,9,18
2325,405,378,23,8,0,0,15,7,8,1,3,0,305,4,6
2326,547,528,18,12,0,4,0,1,0,0,0,0,497,1,4
2327,302,251,49,3,0,4,29,46,0,0,0,0,198,2,6
2328,2461,2104,346,80,1,34,80,248,18,7,6,0,2073,11,35
2329,341,310,25,2,0,1,17,23,0,0,0,0,258,6,10
2330,124,124,0,0,1,0,1,0,0,0,0,0,103,0,2
2331,2196,2143,48,47,2,37,17,1,0,0,0,0,1969,5,26
2332,896,858,36,32,0,8,0,4,0,0,0,0,778,2,6
2333,1288,982,305,91,0,2,0,0,0,0,0,0,1051,1,1
2334,391,385,3,2,2,2,3,1,0,0,0,0,322,3,15
2335,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0
2336,644,602,41,34,0,5,1,2,0,0,0,0,491,1,6
2337,319,309,8,1,1,4,20,2,0,0,0,0,198,2,19
2338,107,73,34,15,0,0,0,0,0,0,0,0,67,0,0
2339,650,522,126,5,0,1,51,120,1,0,0,0,482,2,20
2340,257,197,59,16,0,0,0,0,0,0,0,0,168,1,1
2341,1109,748,357,96,0,0,0,0,0,0,0,0,770,4,0
2342,272,263,7,1,1,1,6,1,3,0,3,0,222,2,5
2343,497,423,74,3,0,0,17,71,0,0,0,0,414,0,13
2344,14,14,0,0,0,0,2,0,0,0,0,0,11,0,0
2345,153,123,30,1,0,0,9,29,0,0,0,0,96,0,10
2346,346,313,29,15,0,4,15,5,6,4,0,0,259,4,13
2347,712,664,44,10,2,5,16,33,0,0,0,0,576,4,20
2348,49,45,4,1,0,0,1,3,0,0,0,0,40,0,0
2349,437,403,34,11,0,2,8,23,0,0,0,0,368,0,10
2350,869,840,28,6,2,1,63,11,10,0,2,0,681,1,26
2351,57,54,3,1,1,0,5,1,1,0,1,0,42,0,3
2352,232,222,6,3,0,2,10,2,0,0,0,0,164,4,8
2353,747,721,19,0,11,11,60,5,0,0,0,0,529,7,33
2354,1808,1745,58,45,1,30,9,13,0,0,0,0,1437,5,13
2355,1196,1096,97,16,4,4,110,21,59,51,1,1,893,3,48
2356,1579,1514,64,57,1,5,0,3,0,0,0,0,1408,1,3
2357,43,39,4,2,0,0,4,0,0,0,0,0,30,0,0
2358,473,450,21,20,0,2,6,1,0,0,0,0,407,2,8
2359,1136,1112,15,1,18,3,41,7,1,1,0,0,875,9,38
2360,148,139,8,1,0,0,13,1,5,2,3,0,100,1,2
2361,3068,2971,95,77,0,12,4,18,0,0,0,0,2853,2,19
2362,33,29,4,1,0,0,0,0,0,0,0,0,30,0,0
2363,1851,1707,142,44,0,10,13,94,0,0,0,0,1388,2,22
2364,490,475,12,1,3,2,58,10,1,1,0,0,316,3,31
2365,1347,1226,118,59,1,15,11,59,0,0,0,0,1120,3,21
2366,360,339,19,3,2,1,65,14,2,0,2,0,212,2,16
2367,258,214,43,16,4,6,32,5,21,11,5,0,200,1,2
2368,720,706,12,9,1,3,7,1,0,0,0,0,572,2,20
2369,425,413,11,2,1,2,16,4,0,0,0,0,289,1,20
2370,824,795,28,24,6,8,2,3,0,0,0,0,727,1,3
2371,725,573,151,9,0,5,50,140,2,0,1,0,551,1,7
2372,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
2373,348,343,4,4,2,1,0,0,0,0,0,0,281,1,10
2374,482,461,20,1,1,6,3,1,0,0,0,0,348,1,14
2375,450,437,12,1,10,7,10,3,1,0,0,0,347,1,6
2376,1208,1120,80,32,5,31,65,12,34,9,18,0,986,8,18
2377,456,420,33,10,5,8,35,0,19,8,5,0,348,3,9
2378,670,644,26,10,1,3,16,3,0,0,0,0,519,0,15
2379,1133,1108,24,20,1,6,2,4,0,0,0,0,994,1,8
2380,1049,992,55,47,0,9,1,5,0,0,0,0,781,2,4
2381,,,,,,,0,,,,,,,,
2382,1164,923,239,6,1,6,70,233,0,0,0,0,868,2,37
2383,1525,1207,312,78,1,11,0,0,0,0,0,0,1082,6,3
2384,984,955,26,0,5,2,28,18,7,0,1,0,805,3,16
2385,27,26,1,0,0,0,0,1,0,0,0,0,21,0,0
2386,1096,960,132,21,0,8,35,109,0,0,0,0,918,4,15
2387,996,954,39,9,6,4,38,10,16,7,3,2,821,3,15
2388,324,320,3,0,0,1,11,3,0,0,0,0,228,1,7
2389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2390,162,160,2,1,3,0,8,1,0,0,0,0,123,0,7
2391,336,287,49,18,4,1,52,4,25,16,4,0,236,0,10
2392,1551,1525,23,18,2,21,15,5,0,0,0,0,1336,3,17
2393,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0
2394,29,27,2,0,0,0,1,0,0,0,0,0,17,0,1
2395,35,33,2,0,0,0,0,0,0,0,0,0,28,0,0
2396,669,655,12,12,0,5,0,0,0,0,0,0,538,2,3
2397,688,621,66,26,0,4,12,37,0,0,0,0,535,1,11
2398,8,7,1,0,0,0,1,1,0,0,0,0,8,0,0
2399,13,12,1,0,0,0,0,1,0,0,0,0,11,0,0
2400,555,545,8,5,0,13,28,2,1,0,0,0,427,2,19
2401,20,19,1,1,0,0,2,0,0,0,0,0,13,0,1
2402,107,88,19,1,1,1,7,17,1,0,0,0,86,0,2
2403,410,401,9,0,1,0,11,6,0,0,0,0,292,0,17
2404,20,18,1,0,0,0,0,1,0,0,0,0,14,1,0
2405,40,35,5,0,0,0,3,5,0,0,0,0,28,0,3
2406,478,468,9,1,1,1,61,3,0,0,0,0,332,1,25
2407,493,457,36,14,2,1,4,22,0,0,0,0,432,0,3
2408,106,84,20,1,0,0,6,19,0,0,0,0,74,2,0
2409,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2410,11,11,0,0,0,0,0,0,0,0,0,0,8,0,0
2411,177,159,16,0,0,1,5,1,0,0,0,0,124,2,4
2412,1617,1343,264,98,11,56,199,31,108,36,48,2,1070,10,42
2413,605,579,24,21,0,4,1,3,0,0,0,0,498,2,5
2414,1388,1333,51,44,0,18,1,7,0,0,0,0,1139,4,10
2415,1010,790,219,12,3,2,35,207,0,0,0,0,795,1,20
2416,497,474,22,14,0,4,3,8,0,0,0,0,405,1,4
2417,550,498,51,0,3,6,11,0,0,0,0,0,399,1,14
2418,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2419,187,178,9,0,0,0,13,9,0,0,0,0,102,0,3
2420,88,86,1,0,0,0,1,1,0,0,0,0,66,1,5
2421,1012,923,82,70,1,19,7,12,0,0,0,0,698,7,7
2422,320,296,21,7,0,4,34,3,11,7,2,0,205,3,18
2423,243,206,37,15,0,3,29,2,20,6,13,0,199,0,3
2424,413,388,24,1,0,1,3,1,0,0,0,0,282,1,11
2425,196,154,41,1,0,1,24,39,0,0,0,0,103,1,8
2426,422,417,4,3,4,4,6,1,0,0,0,0,319,1,13
2427,120,113,6,6,0,0,0,0,0,0,0,0,100,1,0
2428,1750,1679,66,47,4,35,9,10,0,0,0,0,1403,5,23
2429,668,654,8,6,3,5,20,1,0,0,0,0,493,6,18
2430,1294,859,431,139,0,10,0,1,0,0,0,0,945,4,0
2431,330,270,59,5,0,3,16,52,2,1,1,0,258,1,8
2432,1645,1305,333,9,0,2,93,324,0,0,0,0,1126,7,43
2433,87,70,17,0,1,1,3,17,0,0,0,0,57,0,0
2434,404,392,10,9,0,4,1,1,0,0,0,0,344,2,5
2435,1068,1009,57,23,1,5,58,3,25,13,10,1,821,2,27
2436,790,772,13,6,0,4,1,0,0,0,0,0,665,5,11
2437,655,548,106,6,0,1,13,100,0,0,0,0,544,1,16
2438,1001,804,194,50,0,2,0,0,0,0,0,0,829,3,1
2439,829,557,268,64,0,2,0,0,0,0,0,0,598,4,0
2440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2441,43,42,1,0,0,0,2,1,0,0,0,0,34,0,0
2442,176,171,4,4,0,1,0,0,0,0,0,0,143,1,2
2443,1124,1060,60,45,4,8,41,0,9,1,8,0,857,4,28
2444,648,633,14,3,0,4,3,11,0,0,0,0,560,1,4
2445,227,209,17,0,1,0,6,0,0,0,0,0,134,1,4
2446,960,659,298,59,0,3,0,0,0,0,0,0,696,3,0
2447,224,202,22,8,0,2,31,5,9,6,1,0,140,0,15
2448,1169,941,223,3,1,1,32,220,0,0,0,0,916,5,41
2449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2450,37,29,8,1,0,0,0,0,0,0,0,0,20,0,0
2451,392,375,15,9,1,3,6,2,1,0,1,0,319,2,9
2452,129,126,2,1,0,3,2,0,1,0,0,0,113,1,1
2453,566,367,196,66,0,1,0,0,0,0,0,0,398,3,0
2454,587,560,22,11,5,9,6,3,1,1,0,0,412,5,24
2455,31,30,1,1,0,1,1,0,0,0,0,0,26,0,2
2456,261,247,11,1,0,1,1,4,0,0,0,0,160,3,9
2457,38,37,1,0,0,0,0,1,0,0,0,0,30,0,0
2458,129,116,11,2,0,0,22,2,5,3,2,0,86,2,8
2459,7,4,3,0,0,0,3,0,3,3,0,0,5,0,0
2460,428,357,69,2,0,1,38,65,2,0,0,0,315,2,15
2461,31,31,0,0,0,0,0,0,0,0,0,0,21,0,1
2462,1008,865,139,87,4,10,54,3,49,20,9,3,813,4,14
2463,583,531,51,5,4,7,18,46,0,0,0,0,482,1,11
2464,409,347,62,3,0,0,4,59,0,0,0,0,353,0,6
2465,349,312,36,3,4,4,38,4,29,14,7,0,259,1,8
2466,1193,963,223,15,3,6,109,153,55,18,30,0,944,7,26
2467,948,861,84,36,4,17,43,3,27,14,8,1,743,3,10
2468,21,21,0,0,0,0,0,0,0,0,0,0,19,0,1
2469,225,217,6,0,1,0,11,3,0,0,0,0,152,2,9
2470,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0
2471,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
2472,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
2473,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
2474,755,635,115,16,2,7,23,97,2,0,1,0,588,5,7
2475,23,23,0,0,0,0,0,0,0,0,0,0,19,0,1
2476,183,179,3,3,0,0,0,0,0,0,0,0,142,1,1
2477,53,49,3,0,0,0,3,0,1,0,1,0,39,1,0
2478,96,77,19,2,0,0,5,17,0,0,0,0,59,0,6
2479,603,577,24,22,0,13,6,2,0,0,0,0,512,2,10
2480,568,520,44,1,4,1,7,6,0,0,0,0,412,4,17
2481,1977,1887,87,26,6,5,58,28,16,1,0,0,1728,3,32
2482,1873,1518,346,54,1,10,127,256,36,21,5,0,1405,9,32
2483,1054,1015,34,16,3,4,30,3,15,7,4,0,912,5,22
2484,138,125,13,0,1,0,2,0,0,0,0,0,93,0,6
2485,332,227,103,6,0,0,7,97,0,0,0,0,237,2,12
2486,94,81,13,1,0,0,10,12,0,0,0,0,62,0,5
2487,735,467,266,90,0,1,0,0,0,0,0,0,524,2,0
2488,2634,2565,62,55,1,4,2,3,0,0,0,0,2436,7,7
2489,942,587,342,90,0,0,0,0,0,0,0,0,642,13,0
2490,1402,1350,46,37,0,6,6,5,0,0,0,0,1205,6,4
2491,679,628,49,0,4,5,26,0,0,0,0,0,465,2,36
2492,4,4,0,0,0,0,1,0,0,0,0,0,2,0,1
2493,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1
2494,12,12,0,0,0,0,0,0,0,0,0,0,7,0,0
2495,829,694,135,35,2,5,207,19,81,42,30,1,521,0,32
2496,937,629,306,63,0,2,0,0,0,0,0,0,682,2,1
2497,60,60,0,0,0,1,1,0,0,0,0,0,48,0,0
2498,1397,1127,263,16,1,7,80,247,0,0,0,0,1065,7,44
2499,204,166,37,2,0,0,7,34,1,1,0,0,164,1,2
2500,47,38,9,3,0,0,0,0,0,0,0,0,39,0,0
2501,16,13,3,0,0,0,1,3,0,0,0,0,13,0,0
2502,1182,799,380,117,0,3,0,0,0,0,0,0,777,3,2
2503,217,212,2,2,3,0,6,0,0,0,0,0,183,3,8
2504,1040,1020,16,11,2,5,21,4,0,0,0,0,826,4,18
2505,1188,1148,36,20,5,8,26,14,0,0,0,0,922,4,27
2506,12,7,5,0,0,0,0,5,0,0,0,0,9,0,0
2507,101,76,24,4,0,1,1,20,0,0,0,0,71,1,2
2508,107,57,50,10,0,0,0,0,0,0,0,0,66,0,0
